ID,subset,title,sentence,relevant,cluster,skill
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Uses diagnostic equipment to test, check, & diagnose boat, motor/engine, and equipment issues Repairs boat, motor/engine, and equipment based on work order given; notes other needed repairs or maintenance on work order; verifies completion; returns to Service Advisor Installs parts, accessories, and electronics as needed for repair or as requested by customer Performs warranty and recall work to manufacturer standards; reads & interprets mechanical diagrams Handles machinery such as travel lift, fork truck, etc.",True,7,read engineering drawings
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Uses diagnostic equipment to test, check, & diagnose boat, motor/engine, and equipment issues Repairs boat, motor/engine, and equipment based on work order given; notes other needed repairs or maintenance on work order; verifies completion; returns to Service Advisor Installs parts, accessories, and electronics as needed for repair or as requested by customer Performs warranty and recall work to manufacturer standards; reads & interprets mechanical diagrams Handles machinery such as travel lift, fork truck, etc.",True,7,technical drawings
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Uses diagnostic equipment to test, check, & diagnose boat, motor/engine, and equipment issues Repairs boat, motor/engine, and equipment based on work order given; notes other needed repairs or maintenance on work order; verifies completion; returns to Service Advisor Installs parts, accessories, and electronics as needed for repair or as requested by customer Performs warranty and recall work to manufacturer standards; reads & interprets mechanical diagrams Handles machinery such as travel lift, fork truck, etc.",True,8,operate lifting equipment
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Uses diagnostic equipment to test, check, & diagnose boat, motor/engine, and equipment issues Repairs boat, motor/engine, and equipment based on work order given; notes other needed repairs or maintenance on work order; verifies completion; returns to Service Advisor Installs parts, accessories, and electronics as needed for repair or as requested by customer Performs warranty and recall work to manufacturer standards; reads & interprets mechanical diagrams Handles machinery such as travel lift, fork truck, etc.",True,8,operate maritime lifting equipment
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Uses diagnostic equipment to test, check, & diagnose boat, motor/engine, and equipment issues Repairs boat, motor/engine, and equipment based on work order given; notes other needed repairs or maintenance on work order; verifies completion; returns to Service Advisor Installs parts, accessories, and electronics as needed for repair or as requested by customer Performs warranty and recall work to manufacturer standards; reads & interprets mechanical diagrams Handles machinery such as travel lift, fork truck, etc.",True,8,operate hoists
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Uses diagnostic equipment to test, check, & diagnose boat, motor/engine, and equipment issues Repairs boat, motor/engine, and equipment based on work order given; notes other needed repairs or maintenance on work order; verifies completion; returns to Service Advisor Installs parts, accessories, and electronics as needed for repair or as requested by customer Performs warranty and recall work to manufacturer standards; reads & interprets mechanical diagrams Handles machinery such as travel lift, fork truck, etc.",True,9,operate forklift
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"for haul-out, setting, towing, & launching boats Travels in-water and off-site to perform field service within abilities Attends training sessions & schooling appx.",True,1,conduct field work
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"for haul-out, setting, towing, & launching boats Travels in-water and off-site to perform field service within abilities Attends training sessions & schooling appx.",True,2,participate in training sessions
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,3 weeks/yr; maintains certification status Efficiency & Expense Control:,True,1,control of expenses
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,3 weeks/yr; maintains certification status Efficiency & Expense Control:,True,1,keep track of expenses
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,1,keep task records
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,1,keep records of work progress
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,2,meet deadlines
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,3,perform technical tasks with great care
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,4,ensure compliance with safety legislation
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,4,health and safety regulations
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,4,apply health and safety standards
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,5,work safely with chemicals
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,6,maintain equipment
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,6,ensure equipment maintenance
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,6,maintain technical equipment
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,6,perform maintenance on installed equipment
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,6,maintain mechanical equipment
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,7,advise on equipment maintenance
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Provides accurate reporting of time and work on each job; meets/exceeds time allowances Performs service correctly the first time, within specified deadlines Follows all appropriate work and chemical safety rules and regulations Maintains dealership equipment; advises Service Manager regarding company tools/equipment in need of replacement or repair Conserves shop supplies as appropriate Personal:",True,7,advise on machine maintenance
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Maintains a clean and well-organized work area and tool chest Follows company uniform policy for professional attire Maintains pleasant attitude towards dealers, representatives, coworkers, and customers ACCOUNTABILITYPerformance standards for this position are met when:",True,1,maintain work area cleanliness
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Maintains a clean and well-organized work area and tool chest Follows company uniform policy for professional attire Maintains pleasant attitude towards dealers, representatives, coworkers, and customers ACCOUNTABILITYPerformance standards for this position are met when:",True,2,apply company policies
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Maintains a clean and well-organized work area and tool chest Follows company uniform policy for professional attire Maintains pleasant attitude towards dealers, representatives, coworkers, and customers ACCOUNTABILITYPerformance standards for this position are met when:",True,2,organisational policies
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Maintains a clean and well-organized work area and tool chest Follows company uniform policy for professional attire Maintains pleasant attitude towards dealers, representatives, coworkers, and customers ACCOUNTABILITYPerformance standards for this position are met when:",True,2,ensure compliance with company regulations
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Maintains a clean and well-organized work area and tool chest Follows company uniform policy for professional attire Maintains pleasant attitude towards dealers, representatives, coworkers, and customers ACCOUNTABILITYPerformance standards for this position are met when:",True,3,demonstrate professional attitude to clients
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,"Maintains a clean and well-organized work area and tool chest Follows company uniform policy for professional attire Maintains pleasant attitude towards dealers, representatives, coworkers, and customers ACCOUNTABILITYPerformance standards for this position are met when:",True,3,show professional responsibility
5b7b6f6f-483b-4f9f-9f46-98c85c26b31b,RANDOM,Marine Technician- Onsite- location,Shop efficiency must be above 85% Customer comebacks/repeat repairs must be under 10 returns per year Must maintain clean driving record Unused parts are returned to Parts Manager in a timely manner,True,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,Job Description,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,Job Description,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,organization is a locally owned company providing excellent care to our wonderful Residents.,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,We are passionate about assisted living and ensure each of our Caregivers looks forward to the day just as much as our Residents in our communities.,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"We are looking for a compassionate, friendly Concierge/Receptionist that will be responsible for answering any phone calls and greeting Residents, Families, Visitors, and anyone who enters the building.",True,1,show empathy
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"We are looking for a compassionate, friendly Concierge/Receptionist that will be responsible for answering any phone calls and greeting Residents, Families, Visitors, and anyone who enters the building.",True,1,relate empathetically
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"We are looking for a compassionate, friendly Concierge/Receptionist that will be responsible for answering any phone calls and greeting Residents, Families, Visitors, and anyone who enters the building.",True,1,have emotional intelligence
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"We are looking for a compassionate, friendly Concierge/Receptionist that will be responsible for answering any phone calls and greeting Residents, Families, Visitors, and anyone who enters the building.",True,1,apply person-centred care
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"We are looking for a compassionate, friendly Concierge/Receptionist that will be responsible for answering any phone calls and greeting Residents, Families, Visitors, and anyone who enters the building.",True,2,communication
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"We are looking for a compassionate, friendly Concierge/Receptionist that will be responsible for answering any phone calls and greeting Residents, Families, Visitors, and anyone who enters the building.",True,2,build trust
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"We are looking for a compassionate, friendly Concierge/Receptionist that will be responsible for answering any phone calls and greeting Residents, Families, Visitors, and anyone who enters the building.",True,3,answer incoming calls
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"We are looking for a compassionate, friendly Concierge/Receptionist that will be responsible for answering any phone calls and greeting Residents, Families, Visitors, and anyone who enters the building.",True,3,communicate by telephone
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"We are looking for a compassionate, friendly Concierge/Receptionist that will be responsible for answering any phone calls and greeting Residents, Families, Visitors, and anyone who enters the building.",True,3,maintain high quality of calls
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"We are looking for a compassionate, friendly Concierge/Receptionist that will be responsible for answering any phone calls and greeting Residents, Families, Visitors, and anyone who enters the building.",True,4,greet guests
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"We are looking for a compassionate, friendly Concierge/Receptionist that will be responsible for answering any phone calls and greeting Residents, Families, Visitors, and anyone who enters the building.",True,4,assist visitors
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,Duties/Responsibilities:,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Answers the main phone in a courteous and professional manner,True,1,answer incoming calls
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Answers the main phone in a courteous and professional manner,True,1,communicate by telephone
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Answers the main phone in a courteous and professional manner,True,2,demonstrate professional attitude to clients
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Answers the main phone in a courteous and professional manner,True,2,show professional responsibility
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Answers the main phone in a courteous and professional manner,True,2,communicate with customers
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Transfers calls to appropriate persons/departments,True,1,call routing
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Transfers calls to appropriate persons/departments,True,1,operate call distribution system
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Transfers calls to appropriate persons/departments,True,1,redirect callers
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Take accurate messages,True,1,disseminate messages to people
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Greets visitors in a professional and friendly manner,True,1,demonstrate professional attitude to clients
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Greets visitors in a professional and friendly manner,True,1,show professional responsibility
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Greets visitors in a professional and friendly manner,True,2,build trust
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Greets visitors in a professional and friendly manner,True,2,use communication techniques
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Responsible for monitoring Resident and Visitor sign-in and out log,True,1,monitor guest access
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Keeps the front desk and lobby clean and neat,True,1,maintain work area cleanliness
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Keeps the front desk and lobby clean and neat,True,1,workplace sanitation
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Keeps the front desk and lobby clean and neat,True,1,"maintain a safe, hygienic and secure working environment"
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Keeps the front desk and lobby clean and neat,True,1,apply hygiene standards
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Assists Residents in coordinating van schedules for appointments and trips,True,1,communicate schedules to the people concerned
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Assists Residents in coordinating van schedules for appointments and trips,True,2,arrange bookings
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"• Performs supportive office functions for all departments including filing, typing, and making copies",True,1,office administration
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"• Performs supportive office functions for all departments including filing, typing, and making copies",True,1,manage office facility systems
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"• Performs supportive office functions for all departments including filing, typing, and making copies",True,1,use office systems
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"• Performs supportive office functions for all departments including filing, typing, and making copies",True,1,administrative tasks in a medical environment
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"• Performs supportive office functions for all departments including filing, typing, and making copies",True,1,manage administrative systems
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Communicates with outside professionals,True,1,cooperate with professionals
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Communicates with outside professionals,True,1,cooperate at inter-professional level
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Performs all other duties assigned by the Administrator,True,1,follow verbal instructions
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Responsible for keeping Resident information confidential;,True,1,information confidentiality
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Responsible for keeping Resident information confidential;,True,1,observe confidentiality
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Responsible for keeping Resident information confidential;,True,1,respect confidentiality obligations
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Responsible for keeping Resident information confidential;,True,1,ensure information privacy
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,Respecting Resident rights; respecting privacy,True,1,ensure the privacy of guests
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,Respecting Resident rights; respecting privacy,True,1,maintain privacy
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,Job Qualifications:,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must have an acceptable criminal record check,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must have great communication skills,True,1,communication
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must have great communication skills,True,1,communication principles
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must have great communication skills,True,1,use communication techniques
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Be pleasant in demeanor and tone of voice,True,1,demonstrate professional attitude to clients
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Be pleasant in demeanor and tone of voice,True,1,ensure client orientation
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Be pleasant in demeanor and tone of voice,True,1,show professional responsibility
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Be pleasant in demeanor and tone of voice,True,2,speech techniques
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Be pleasant in demeanor and tone of voice,True,2,vocal techniques
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Be pleasant in demeanor and tone of voice,True,2,use communication techniques
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Look for ways to improve community function,True,1,build community relations
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Look for ways to improve community function,True,1,work within communities
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Look for ways to improve community function,True,1,integrate community outreach
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Documented TB screening,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must have or complete CPR/1st Aide within the first 60 days of employment,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must maintain an acceptable attendance record and follow work schedule,True,1,follow work schedule
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must maintain an acceptable attendance record and follow work schedule,True,1,comply with schedule
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"• Self-starter, Organizes and utilizes time appropriately",True,1,show initiative
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"• Self-starter, Organizes and utilizes time appropriately",True,2,manage time
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"• Self-starter, Organizes and utilizes time appropriately",True,3,apply organisational techniques
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"• Self-starter, Organizes and utilizes time appropriately",True,3,work in an organised manner
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must perform all tasks with grace; works cooperatively with supervisors and display willingness to assist co-workers,True,1,cooperate with colleagues
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must perform all tasks with grace; works cooperatively with supervisors and display willingness to assist co-workers,True,1,cooperate at inter-professional level
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must perform all tasks with grace; works cooperatively with supervisors and display willingness to assist co-workers,True,1,collaborate in company's daily operations 
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must perform all tasks with grace; works cooperatively with supervisors and display willingness to assist co-workers,True,1,work in teams
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must perform all tasks with grace; works cooperatively with supervisors and display willingness to assist co-workers,True,1,cooperate with professionals
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must perform all tasks with grace; works cooperatively with supervisors and display willingness to assist co-workers,True,1,teamwork principles
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Must perform all tasks with grace; works cooperatively with supervisors and display willingness to assist co-workers,True,2,work efficiently
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Has the ability to spend long periods of time on their feet,True,1,adjust to physical demands
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Has the ability to spend long periods of time on their feet,True,1,maintain physical fitness
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,"• Must be capable of performing the duties and responsibilities of the job, with or without reasonable accommodation",True,1,manage work
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,Benefits:,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Health Insurance,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Dental Insurance,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Paid Time Off,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• 401K,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Team Member Giveaways,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Sign-on Bonus,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Referral Bonus,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Supplemental Insurance,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Rewards and Recognition Programs,False,,
93cbfa64-1cf6-4e7a-8948-8ad93f6e3ea2,RANDOM,Concierge/Receptionist PRN,• Career Development,False,,
7f0019b6-fd99-4cf9-bdfa-bb511beafae5,RANDOM,Financial Analysis Manager,:,False,,
7f0019b6-fd99-4cf9-bdfa-bb511beafae5,RANDOM,Financial Analysis Manager,About organization:,False,,
7f0019b6-fd99-4cf9-bdfa-bb511beafae5,RANDOM,Financial Analysis Manager,"organization is based in location with offices in location & location, location and location (location).",False,,
